year,state,code,source,generation,price,revenue
2017,California,CA,Hydroelectric Conventional,42363141.0,0.049,2075.793909
2017,California,CA,Natural Gas,88350158.0,0.011501706484641638,1016.1775851877132
2017,California,CA,Petroleum,45796.0,0.024232081911262797,1.109732423208191
2017,California,CA,Solar Thermal and Photovoltaic,24352917.0,0.299,7281.522183
2017,California,CA,Other Biomass,2840997.0,0.073,207.392781
2017,California,CA,Wind,12822948.0,0.171,2192.724108
2017,Colorado,CO,Coal,29242216.0,0.007029011768374135,205.54388039733843
2017,Colorado,CO,Hydroelectric Conventional,1897228.0,0.049,92.964172
2017,Colorado,CO,Natural Gas,12532242.0,0.011501706484641638,144.1421690784983
2017,Colorado,CO,Petroleum,7249.0,0.024232081911262797,0.17565836177474403
2017,Colorado,CO,Solar Thermal and Photovoltaic,954498.0,0.299,285.394902
2017,Colorado,CO,Other Biomass,74852.0,0.073,5.464196
2017,Colorado,CO,Wind,9314663.0,0.171,1592.8073730000003
2017,Connecticut,CT,Coal,197509.0,0.007029011768374135,1.3882930853598072
2017,Connecticut,CT,Hydroelectric Conventional,332187.0,0.049,16.277163
2017,Connecticut,CT,Natural Gas,15961257.0,0.011501706484641638,183.58169313993173
2017,Connecticut,CT,Petroleum,178437.0,0.024232081911262797,4.3239
2017,Connecticut,CT,Solar Thermal and Photovoltaic,39866.0,0.299,11.919934
2017,Connecticut,CT,Other Biomass,584313.0,0.073,42.654849
2017,Connecticut,CT,Wind,12706.0,0.171,2.172726
2017,District of Columbia,DC,Natural Gas,19704.0,0.011501706484641638,0.22662962457337882
2017,District of Columbia,DC,Petroleum,0.0,0.024232081911262797,0.0
2017,District of Columbia,DC,Other Biomass,47167.0,0.073,3.443191
2017,Delaware,DE,Coal,358797.0,0.007029011768374135,2.5219883354573347
2017,Delaware,DE,Natural Gas,6723188.0,0.011501706484641638,77.32813501706484
2017,Delaware,DE,Petroleum,25413.0,0.024232081911262797,0.6158098976109214
2017,Delaware,DE,Solar Thermal and Photovoltaic,50285.0,0.299,15.035215
2017,Delaware,DE,Other Biomass,62815.0,0.073,4.585495
2017,Delaware,DE,Wind,4965.0,0.171,0.8490150000000001
2017,Florida,FL,Coal,37512762.0,0.007029011768374135,263.67764556221806
2017,Florida,FL,Hydroelectric Conventional,218299.0,0.049,10.696651
2017,Florida,FL,Natural Gas,161104588.0,0.011501706484641638,1852.9776845051192
2017,Florida,FL,Petroleum,1462884.0,0.024232081911262797,35.448724914675765
2017,Florida,FL,Solar Thermal and Photovoltaic,876427.0,0.299,262.051673
2017,Florida,FL,Other Biomass,2784879.0,0.073,203.296167
2017,Georgia,GA,Coal,32487058.0,0.007029011768374135,228.3519130018531
2017,Georgia,GA,Hydroelectric Conventional,2409749.0,0.049,118.077701
2017,Georgia,GA,Natural Gas,52722500.0,0.011501706484641638,606.3987201365187
2017,Georgia,GA,Petroleum,282778.0,0.024232081911262797,6.852299658703071
2017,Georgia,GA,Solar Thermal and Photovoltaic,1986272.0,0.299,593.895328
2017,Georgia,GA,Other Biomass,352728.0,0.073,25.749144
2017,Hawaii,HI,Coal,1375724.0,0.007029011768374135,9.669980186034739
2017,Hawaii,HI,Geothermal,322592.0,0.075,24.1944
2017,Hawaii,HI,Hydroelectric Conventional,66075.0,0.049,3.237675
2017,Hawaii,HI,Petroleum,6633596.0,0.024232081911262797,160.74584163822524
2017,Hawaii,HI,Solar Thermal and Photovoltaic,175019.0,0.299,52.330681
2017,Hawaii,HI,Other Biomass,292762.0,0.073,21.371626
2017,Hawaii,HI,Wind,532055.0,0.171,90.981405
2017,Iowa,IA,Coal,25358230.0,0.007029011768374135,178.24329709513805
2017,Iowa,IA,Hydroelectric Conventional,1033940.0,0.049,50.66306
2017,Iowa,IA,Natural Gas,4567447.0,0.011501706484641638,52.533434778156995
2017,Iowa,IA,Petroleum,146719.0,0.024232081911262797,3.5553068259385663
2017,Iowa,IA,Solar Thermal and Photovoltaic,4838.0,0.299,1.446562
2017,Iowa,IA,Other Biomass,207859.0,0.073,15.173706999999999
2017,Iowa,IA,Wind,21372752.0,0.171,3654.7405920000006
2017,Idaho,ID,Coal,23837.0,0.007029011768374135,0.16755055352273426
2017,Idaho,ID,Geothermal,84436.0,0.075,6.3327
2017,Idaho,ID,Hydroelectric Conventional,10670409.0,0.049,522.850041
2017,Idaho,ID,Natural Gas,3079407.0,0.011501706484641638,35.41843546075086
2017,Idaho,ID,Petroleum,170.0,0.024232081911262797,0.004119453924914676
2017,Idaho,ID,Solar Thermal and Photovoltaic,459345.0,0.299,137.344155
2017,Idaho,ID,Other Biomass,116755.0,0.073,8.523115
2017,Idaho,ID,Wind,2544675.0,0.171,435.1394250000001
2017,Illinois,IL,Coal,57980286.0,0.007029011768374135,407.5441126276981
2017,Illinois,IL,Hydroelectric Conventional,125131.0,0.049,6.131419
2017,Illinois,IL,Natural Gas,15016210.0,0.011501706484641638,172.7120399317406
2017,Illinois,IL,Petroleum,51146.0,0.024232081911262797,1.239374061433447
2017,Illinois,IL,Solar Thermal and Photovoltaic,52147.0,0.299,15.591953
2017,Illinois,IL,Other Biomass,474058.0,0.073,34.606234
2017,Illinois,IL,Wind,12267766.0,0.171,2097.7879860000003
2017,Indiana,IN,Coal,72384957.0,0.007029011768374135,508.7947146062557
2017,Indiana,IN,Hydroelectric Conventional,306080.0,0.049,14.99792
2017,Indiana,IN,Natural Gas,17975917.0,0.011501706484641638,206.75372112627986
2017,Indiana,IN,Petroleum,125323.0,0.024232081911262797,3.0368372013651874
2017,Indiana,IN,Solar Thermal and Photovoltaic,277675.0,0.299,83.024825
2017,Indiana,IN,Other Biomass,473403.0,0.073,34.558419
2017,Indiana,IN,Wind,5089390.0,0.171,870.2856900000002
2017,Kansas,KS,Coal,19389771.0,0.007029011768374135,136.29092854507954
2017,Kansas,KS,Hydroelectric Conventional,29218.0,0.049,1.431682
2017,Kansas,KS,Natural Gas,2146555.0,0.011501706484641638,24.68904556313993
2017,Kansas,KS,Petroleum,54518.0,0.024232081911262797,1.3210846416382251
2017,Kansas,KS,Solar Thermal and Photovoltaic,5280.0,0.299,1.57872
2017,Kansas,KS,Other Biomass,57163.0,0.073,4.172898999999999
2017,Kansas,KS,Wind,18598073.0,0.171,3180.2704830000007
2017,Kentucky,KY,Coal,57236509.0,0.007029011768374135,402.3160953416521
2017,Kentucky,KY,Hydroelectric Conventional,4506018.0,0.049,220.794882
2017,Kentucky,KY,Natural Gas,10379628.0,0.011501706484641638,119.38343467576792
2017,Kentucky,KY,Petroleum,497770.0,0.024232081911262797,12.062003412969283
2017,Kentucky,KY,Solar Thermal and Photovoltaic,19885.0,0.299,5.945615
2017,Kentucky,KY,Other Biomass,114487.0,0.073,8.357550999999999
2017,Louisiana,LA,Coal,12315925.0,0.007029011768374135,86.56878176341323
2017,Louisiana,LA,Hydroelectric Conventional,906237.0,0.049,44.405613
2017,Louisiana,LA,Natural Gas,59001092.0,0.011501706484641638,678.6132424573378
2017,Louisiana,LA,Petroleum,4569753.0,0.024232081911262797,110.7346290102389
2017,Louisiana,LA,Solar Thermal and Photovoltaic,2423.0,0.299,0.724477
2017,Louisiana,LA,Other Biomass,87784.0,0.073,6.408232
2017,Massachusetts,MA,Coal,1136318.0,0.007029011768374135,7.987192594615361
2017,Massachusetts,MA,Hydroelectric Conventional,1037491.0,0.049,50.837059
2017,Massachusetts,MA,Natural Gas,22152558.0,0.011501706484641638,254.79222
2017,Massachusetts,MA,Petroleum,265507.0,0.024232081911262797,6.433787372013652
2017,Massachusetts,MA,Solar Thermal and Photovoltaic,788474.0,0.299,235.753726
2017,Massachusetts,MA,Other Biomass,1029589.0,0.073,75.159997
2017,Massachusetts,MA,Wind,232622.0,0.171,39.778362
2017,Maryland,MD,Coal,8514009.0,0.007029011768374135,59.8450694570433
2017,Maryland,MD,Hydroelectric Conventional,1965459.0,0.049,96.307491
2017,Maryland,MD,Natural Gas,6729039.0,0.011501706484641638,77.39543150170648
2017,Maryland,MD,Petroleum,102157.0,0.024232081911262797,2.4754767918088736
2017,Maryland,MD,Solar Thermal and Photovoltaic,267090.0,0.299,79.85991
2017,Maryland,MD,Other Biomass,415940.0,0.073,30.363619999999997
2017,Maryland,MD,Wind,561349.0,0.171,95.990679
2017,Maine,ME,Coal,67935.0,0.007029011768374135,0.4775159144844969
2017,Maine,ME,Hydroelectric Conventional,3388777.0,0.049,166.050073
2017,Maine,ME,Natural Gas,2237068.0,0.011501706484641638,25.7300995221843
2017,Maine,ME,Petroleum,132391.0,0.024232081911262797,3.208109556313993
2017,Maine,ME,Solar Thermal and Photovoltaic,5436.0,0.299,1.625364
2017,Maine,ME,Other Biomass,174599.0,0.073,12.745727
2017,Maine,ME,Wind,2332853.0,0.171,398.91786300000007
2017,Michigan,MI,Coal,42020548.0,0.007029011768374135,295.36292640553023
2017,Michigan,MI,Hydroelectric Conventional,1678957.0,0.049,82.268893
2017,Michigan,MI,Natural Gas,26130658.0,0.011501706484641638,300.54715856655287
2017,Michigan,MI,Petroleum,1116511.0,0.024232081911262797,27.055386006825934
2017,Michigan,MI,Solar Thermal and Photovoltaic,63304.0,0.299,18.927896
2017,Michigan,MI,Other Biomass,985855.0,0.073,71.967415
2017,Michigan,MI,Wind,5191273.0,0.171,887.7076830000001
2017,Minnesota,MN,Coal,22781898.0,0.007029011768374135,160.1342291478992
2017,Minnesota,MN,Hydroelectric Conventional,1257702.0,0.049,61.627398
2017,Minnesota,MN,Natural Gas,6707592.0,0.011501706484641638,77.14875440273038
2017,Minnesota,MN,Petroleum,35152.0,0.024232081911262797,0.8518061433447098
2017,Minnesota,MN,Solar Thermal and Photovoltaic,596124.0,0.299,178.241076
2017,Minnesota,MN,Other Biomass,636893.0,0.073,46.493189
2017,Minnesota,MN,Wind,11137272.0,0.171,1904.4735120000003
2017,Missouri,MO,Coal,67518943.0,0.007029011768374135,474.59144493518244
2017,Missouri,MO,Hydroelectric Conventional,1181580.0,0.049,57.89742
2017,Missouri,MO,Natural Gas,5205285.0,0.011501706484641638,59.86966023890785
2017,Missouri,MO,Petroleum,60720.0,0.024232081911262797,1.4713720136518769
2017,Missouri,MO,Solar Thermal and Photovoltaic,56188.0,0.299,16.800212
2017,Missouri,MO,Other Biomass,87835.0,0.073,6.411955
2017,Missouri,MO,Wind,2032318.0,0.171,347.526378
2017,Mississippi,MS,Coal,4628230.0,0.007029011768374135,32.53188313674222
2017,Mississippi,MS,Natural Gas,46158473.0,0.011501706484641638,530.9012082252559
2017,Mississippi,MS,Petroleum,11460.0,0.024232081911262797,0.2776996587030717
2017,Mississippi,MS,Solar Thermal and Photovoltaic,85923.0,0.299,25.690977
2017,Mississippi,MS,Other Biomass,15225.0,0.073,1.111425
2017,Montana,MT,Coal,13864099.0,0.007029011768374135,97.45091502890408
2017,Montana,MT,Hydroelectric Conventional,10946461.0,0.049,536.376589
2017,Montana,MT,Natural Gas,416521.0,0.011501706484641638,4.790702286689419
2017,Montana,MT,Petroleum,458653.0,0.024232081911262797,11.114117064846415
2017,Montana,MT,Solar Thermal and Photovoltaic,13633.0,0.299,4.076267
2017,Montana,MT,Wind,2154823.0,0.171,368.474733
2017,North Carolina,NC,Coal,34460167.0,0.007029011768374135,242.220919383138
2017,North Carolina,NC,Hydroelectric Conventional,3818017.0,0.049,187.082833
2017,North Carolina,NC,Natural Gas,38589794.0,0.011501706484641638,443.84848389078496
2017,North Carolina,NC,Petroleum,251381.0,0.024232081911262797,6.091484982935153
2017,North Carolina,NC,Solar Thermal and Photovoltaic,5114118.0,0.299,1529.121282
2017,North Carolina,NC,Other Biomass,694829.0,0.073,50.722517
2017,North Carolina,NC,Wind,470743.0,0.171,80.497053
2017,North Dakota,ND,Coal,26756465.0,0.007029011768374135,188.07150736509064
2017,North Dakota,ND,Hydroelectric Conventional,2582107.0,0.049,126.523243
2017,North Dakota,ND,Natural Gas,676031.0,0.011501706484641638,7.775510136518771
2017,North Dakota,ND,Petroleum,35727.0,0.024232081911262797,0.865739590443686
2017,North Dakota,ND,Other Biomass,1996.0,0.073,0.145708
2017,North Dakota,ND,Wind,11359233.0,0.171,1942.4288430000001
2017,Nebraska,NE,Coal,21173563.0,0.007029011768374135,148.82922350541114
2017,Nebraska,NE,Hydroelectric Conventional,1489058.0,0.049,72.963842
2017,Nebraska,NE,Natural Gas,629354.0,0.011501706484641638,7.238644982935154
2017,Nebraska,NE,Petroleum,5641.0,0.024232081911262797,0.13669317406143344
2017,Nebraska,NE,Solar Thermal and Photovoltaic,15258.0,0.299,4.562142
2017,Nebraska,NE,Other Biomass,97287.0,0.073,7.101951
2017,Nebraska,NE,Wind,5084084.0,0.171,869.3783640000001
2017,New Hampshire,NH,Coal,287281.0,0.007029011768374135,2.01930152983029
2017,New Hampshire,NH,Hydroelectric Conventional,1413402.0,0.049,69.256698
2017,New Hampshire,NH,Natural Gas,3580103.0,0.011501706484641638,41.17729389078498
2017,New Hampshire,NH,Petroleum,104896.0,0.024232081911262797,2.541848464163822
2017,New Hampshire,NH,Other Biomass,138027.0,0.073,10.075971
2017,New Hampshire,NH,Wind,411592.0,0.171,70.382232
2017,New Jersey,NJ,Coal,1216091.0,0.007029011768374135,8.54791795041387
2017,New Jersey,NJ,Hydroelectric Conventional,13633.0,0.049,0.668017
2017,New Jersey,NJ,Natural Gas,37707848.0,0.011501706484641638,433.70459986348123
2017,New Jersey,NJ,Petroleum,156364.0,0.024232081911262797,3.789025255972696
2017,New Jersey,NJ,Solar Thermal and Photovoltaic,925997.0,0.299,276.873103
2017,New Jersey,NJ,Other Biomass,928777.0,0.073,67.800721
2017,New Jersey,NJ,Wind,22447.0,0.171,3.8384370000000003
2017,New Mexico,NM,Coal,18414483.0,0.007029011768374135,129.43561771552544
2017,New Mexico,NM,Geothermal,12963.0,0.075,0.972225
2017,New Mexico,NM,Hydroelectric Conventional,193249.0,0.049,9.469201
2017,New Mexico,NM,Natural Gas,9131655.0,0.011501706484641638,105.02961552901024
2017,New Mexico,NM,Petroleum,40850.0,0.024232081911262797,0.9898805460750852
2017,New Mexico,NM,Solar Thermal and Photovoltaic,1192641.0,0.299,356.599659
2017,New Mexico,NM,Other Biomass,17588.0,0.073,1.283924
2017,New Mexico,NM,Wind,4594571.0,0.171,785.6716410000001
2017,Nevada,NV,Coal,1865592.0,0.007029011768374135,13.11326812298464
2017,Nevada,NV,Geothermal,3291874.0,0.075,246.89055
2017,Nevada,NV,Hydroelectric Conventional,1812700.0,0.049,88.8223
2017,Nevada,NV,Natural Gas,26625904.0,0.011501706484641638,306.2433326962457
2017,Nevada,NV,Petroleum,8746.0,0.024232081911262797,0.2119337883959044
2017,Nevada,NV,Solar Thermal and Photovoltaic,4145867.0,0.299,1239.614233
2017,Nevada,NV,Other Biomass,57681.0,0.073,4.210713
2017,Nevada,NV,Wind,361364.0,0.171,61.79324400000001
2017,New York,NY,Coal,770296.0,0.007029011768374135,5.414419649131522
2017,New York,NY,Hydroelectric Conventional,30144932.0,0.049,1477.101668
2017,New York,NY,Natural Gas,47271756.0,0.011501706484641638,543.7058625255972
2017,New York,NY,Petroleum,597893.0,0.024232081911262797,14.488192150170647
2017,New York,NY,Solar Thermal and Photovoltaic,182804.0,0.299,54.658396
2017,New York,NY,Other Biomass,1666051.0,0.073,121.62172299999999
2017,New York,NY,Wind,4135951.0,0.171,707.247621
2017,Ohio,OH,Coal,68343636.0,0.007029011768374135,480.3882217374782
2017,Ohio,OH,Hydroelectric Conventional,277349.0,0.049,13.590101
2017,Ohio,OH,Natural Gas,28799512.0,0.011501706484641638,331.2435339249147
2017,Ohio,OH,Petroleum,1241106.0,0.024232081911262797,30.074582252559726
2017,Ohio,OH,Solar Thermal and Photovoltaic,105178.0,0.299,31.448222
2017,Ohio,OH,Other Biomass,469137.0,0.073,34.247001
2017,Ohio,OH,Wind,1588560.0,0.171,271.64376
2017,Oklahoma,OK,Coal,17367854.0,0.007029011768374135,122.07885015740379
2017,Oklahoma,OK,Hydroelectric Conventional,2036200.0,0.049,99.7738
2017,Oklahoma,OK,Natural Gas,30450569.0,0.011501706484641638,350.23350692832764
2017,Oklahoma,OK,Petroleum,16054.0,0.024232081911262797,0.3890218430034129
2017,Oklahoma,OK,Solar Thermal and Photovoltaic,32582.0,0.299,9.742018
2017,Oklahoma,OK,Other Biomass,67927.0,0.073,4.958671
2017,Oklahoma,OK,Wind,23598843.0,0.171,4035.4021530000005
2017,Oregon,OR,Coal,1728105.0,0.007029011768374135,12.146870381986185
2017,Oregon,OR,Geothermal,174381.0,0.075,13.078575
2017,Oregon,OR,Hydroelectric Conventional,38293938.0,0.049,1876.402962
2017,Oregon,OR,Natural Gas,15066379.0,0.011501706484641638,173.2890690443686
2017,Oregon,OR,Petroleum,10394.0,0.024232081911262797,0.2518682593856655
2017,Oregon,OR,Solar Thermal and Photovoltaic,194052.0,0.299,58.021548
2017,Oregon,OR,Other Biomass,361329.0,0.073,26.377017
2017,Oregon,OR,Wind,6226593.0,0.171,1064.747403
2017,Pennsylvania,PA,Coal,47634271.0,0.007029011768374135,334.82185143692277
2017,Pennsylvania,PA,Hydroelectric Conventional,3123316.0,0.049,153.042484
2017,Pennsylvania,PA,Natural Gas,72503448.0,0.011501706484641638,833.9133780204778
2017,Pennsylvania,PA,Petroleum,355418.0,0.024232081911262797,8.6125180887372
2017,Pennsylvania,PA,Solar Thermal and Photovoltaic,69616.0,0.299,20.815184
2017,Pennsylvania,PA,Other Biomass,1915767.0,0.073,139.850991
2017,Pennsylvania,PA,Wind,3590565.0,0.171,613.986615
2017,Rhode Island,RI,Coal,0.0,0.007029011768374135,0.0
2017,Rhode Island,RI,Hydroelectric Conventional,2372.0,0.049,0.116228
2017,Rhode Island,RI,Natural Gas,7188192.0,0.011501706484641638,82.67647453924916
2017,Rhode Island,RI,Petroleum,58408.0,0.024232081911262797,1.4153474402730375
2017,Rhode Island,RI,Solar Thermal and Photovoltaic,14083.0,0.299,4.210817
2017,Rhode Island,RI,Other Biomass,202984.0,0.073,14.817832
2017,Rhode Island,RI,Wind,148902.0,0.171,25.462242000000003
2017,South Carolina,SC,Coal,18151744.0,0.007029011768374135,127.5888221925146
2017,South Carolina,SC,Hydroelectric Conventional,1835039.0,0.049,89.916911
2017,South Carolina,SC,Natural Gas,17156339.0,0.011501706484641638,197.32717552901025
2017,South Carolina,SC,Petroleum,97651.0,0.024232081911262797,2.366287030716723
2017,South Carolina,SC,Solar Thermal and Photovoltaic,79522.0,0.299,23.777078
2017,South Carolina,SC,Other Biomass,171448.0,0.073,12.515704
2017,South Dakota,SD,Coal,2062462.0,0.007029011768374135,14.497069669824455
2017,South Dakota,SD,Hydroelectric Conventional,5255520.0,0.049,257.52048
2017,South Dakota,SD,Natural Gas,654348.0,0.011501706484641638,7.526118634812286
2017,South Dakota,SD,Petroleum,3031.0,0.024232081911262797,0.07344744027303754
2017,South Dakota,SD,Solar Thermal and Photovoltaic,2056.0,0.299,0.614744
2017,South Dakota,SD,Other Biomass,0.0,0.073,0.0
2017,South Dakota,SD,Wind,2958302.0,0.171,505.86964200000006
2017,Tennessee,TN,Coal,27715284.0,0.007029011768374135,194.81105739983138
2017,Tennessee,TN,Hydroelectric Conventional,8691134.0,0.049,425.865566
2017,Tennessee,TN,Natural Gas,10268361.0,0.011501706484641638,118.1036743003413
2017,Tennessee,TN,Petroleum,123663.0,0.024232081911262797,2.996611945392491
2017,Tennessee,TN,Solar Thermal and Photovoltaic,92342.0,0.299,27.610258
2017,Tennessee,TN,Other Biomass,96515.0,0.073,7.045595
2017,Tennessee,TN,Wind,43327.0,0.171,7.408917000000001
2017,Texas,TX,Coal,134648358.0,0.007029011768374135,946.4448929742537
2017,Texas,TX,Hydroelectric Conventional,1061997.0,0.049,52.037853
2017,Texas,TX,Natural Gas,204511996.0,0.011501706484641638,2352.236950580205
2017,Texas,TX,Petroleum,163711.0,0.024232081911262797,3.9670583617747437
2017,Texas,TX,Solar Thermal and Photovoltaic,2189127.0,0.299,654.548973
2017,Texas,TX,Other Biomass,668607.0,0.073,48.808311
2017,Texas,TX,Wind,67060997.0,0.171,11467.430487
2017,Utah,UT,Coal,26389567.0,0.007029011768374135,185.49257700529773
2017,Utah,UT,Geothermal,480928.0,0.075,36.0696
2017,Utah,UT,Hydroelectric Conventional,1293715.0,0.049,63.392035
2017,Utah,UT,Natural Gas,5870852.0,0.011501706484641638,67.52481651877133
2017,Utah,UT,Petroleum,38413.0,0.024232081911262797,0.9308269624573378
2017,Utah,UT,Solar Thermal and Photovoltaic,2211105.0,0.299,661.120395
2017,Utah,UT,Other Biomass,77669.0,0.073,5.669837
2017,Utah,UT,Wind,858252.0,0.171,146.761092
2017,Virginia,VA,Coal,10726422.0,0.007029011768374135,75.39614647054722
2017,Virginia,VA,Hydroelectric Conventional,1116355.0,0.049,54.701395
2017,Virginia,VA,Natural Gas,44506885.0,0.011501706484641638,511.90512781569964
2017,Virginia,VA,Petroleum,456125.0,0.024232081911262797,11.052858361774742
2017,Virginia,VA,Solar Thermal and Photovoltaic,313221.0,0.299,93.653079
2017,Virginia,VA,Other Biomass,907404.0,0.073,66.24049199999999
2017,Vermont,VT,Hydroelectric Conventional,1280368.0,0.049,62.738032
2017,Vermont,VT,Natural Gas,1807.0,0.011501706484641638,0.02078358361774744
2017,Vermont,VT,Petroleum,7133.0,0.024232081911262797,0.17284744027303753
2017,Vermont,VT,Solar Thermal and Photovoltaic,98801.0,0.299,29.541499
2017,Vermont,VT,Other Biomass,11882.0,0.073,0.867386
2017,Vermont,VT,Wind,305406.0,0.171,52.22442600000001
2017,Washington,WA,Coal,5489504.0,0.007029011768374135,38.58578821853689
